Line 29: expected <Outside : PRP> but got <Outside : AV0>
Line 11710: expected <your : DPS> but got <your : VVI>
Line 11831: expected <little : AV0> but got <little : AJ0>
Line 11832: expected <longer : AJC> but got <longer : AV0>
Line 11843: expected <her : PNP> but got <her : DPS>
Line 11844: expected <dislike : VVB> but got <dislike : NN1>
Line 11846: expected <more : DT0> but got <more : AV0>
Line 11857: expected <there : AV0> but got <there : EX0>
Line 11858: expected <in : PRP> but got <in : VBD>
Line 11871: expected <make : VVB> but got <make : VVI>
Line 11874: expected <right : NN1> but got <right : AV0>
Line 11883: expected <to : PRP> but got <to : TO0>
Line 11884: expected <the : AT0> but got <the : VVI>
Line 11889: expected <open : AJ0-AV0> but got <open : VVB>
Line 12014: expected <want : VVI> but got <want : VVB>
Line 12038: expected <that : AV0> but got <that : DT0>
Line 12063: expected <her : PNP> but got <her : DPS>
Line 12064: expected <and : CJC> but got <and : NN1>
Line 12066: expected <her : DPS> but got <her : PNP>
Line 12067: expected <dead : AJ0> but got <dead : AV0>
Line 12073: expected <mother : NN1-VVB> but got <mother : NN1>
Line 12101: expected <to : PRP> but got <to : TO0>
Line 12102: expected <her : PNP> but got <her : VVI>
Line 12145: expected <her : PNP> but got <her : DPS>
Line 12146: expected <to : TO0> but got <to : NN1>
Line 12147: expected <be : VBI> but got <be : VBB>
Line 12157: expected <to : PRP> but got <to : TO0>
Line 12158: expected <face : NN1> but got <face : VVI>
Line 12197: expected <have : VHI> but got <have : VHB>
Line 12211: expected <far : AJ0> but got <far : AV0>
Line 12221: expected <all : AV0> but got <all : DT0>
Line 12244: expected <her : PNP> but got <her : DPS>
Line 12245: expected <and : CJC> but got <and : NN1>
Line 12250: expected <well : NN1> but got <well : AV0>
Line 12254: expected <her : PNP> but got <her : DPS>
Line 12255: expected <. : PUN> but got <. : NN1>
Line 12275: expected <while : NN1> but got <while : CJS>
Line 12298: expected <about : AVP> but got <about : PRP>
Line 12299: expected <to : TO0> but got <to : PRP>
Line 12300: expected <replace : VVI> but got <replace : AT0>
Line 12301: expected <the : AT0> but got <the : NN1>
Line 12308: expected <that : DT0-CJT> but got <that : DT0>
Line 12328: expected <that : DT0> but got <that : CJT>
Line 12357: expected <to : PRP> but got <to : TO0>
Line 12358: expected <some : DT0> but got <some : VVI>
Line 12364: expected <turned : VVN> but got <turned : VVD>
Line 12399: expected <think : VVI> but got <think : VVB>
Line 12431: expected <late : AJ0-AV0> but got <late : AJ0>
Line 12441: expected <in : AVP-PRP> but got <in : PRP>
Line 12470: expected <all : AV0> but got <all : DT0>
Line 12518: expected <change : VVI> but got <change : NN1>
Line 12521: expected <clean : AJ0> but got <clean : NN1-AJ0>
Line 12526: expected <most : AV0> but got <most : DT0>
Line 12548: expected <outside : AV0> but got <outside : PRP>
Line 12560: expected <to : PRP> but got <to : TO0>
Line 12561: expected <him : PNP> but got <him : VVI>
Line 12598: expected <her : PNP> but got <her : DPS>
Line 12607: expected <flat : NN1-AJ0> but got <flat : NN1>
Line 12621: expected <over : PRP-AVP> but got <over : PRP>
Line 12640: expected <put : VVB> but got <put : VVD>
Line 12717: expected <better : AV0> but got <better : AJC>
Line 12718: expected <make : VVI> but got <make : PUN>
Line 12722: expected <one : PNI> but got <one : CRD>
Line 12782: expected <slight : AJ0-NN1> but got <slight : AJ0>
Line 12783: expected <tremble : VVB> but got <tremble : NN1>
Line 12784: expected <in : PRP-AVP> but got <in : PRP>
Line 12810: expected <one : PNI-CRD> but got <one : CRD>
Line 12812: expected <her : PNP> but got <her : DPS>
Line 12813: expected <, : PUN> but got <, : NN1>
Line 12816: expected <her : PNP> but got <her : DPS>
Line 12825: expected <over : PRP> but got <over : AVP>
Line 12876: expected <thought : VVD-VVN> but got <thought : VVD>
Line 12951: expected <as : CJS-PRP> but got <as : CJS>
Line 12970: expected <to : PRP> but got <to : TO0>
Line 12986: expected <'d : VHD> but got <'d : VM0>
Line 13013: expected <her : PNP> but got <her : DPS>
Line 13014: expected <, : PUN> but got <, : NN1>
Line 13018: expected <her : PNP> but got <her : DPS>
Line 13060: expected <as : AV0> but got <as : CJS>
Line 13076: expected <view : NN1-VVB> but got <view : NN1>
Line 13101: expected <place : NN1-VVB> but got <place : NN1>
Line 13127: expected <her : PNP> but got <her : DPS>
Line 13128: expected <, : PUN> but got <, : NN1>
Line 13130: expected <her : PNP> but got <her : DPS>
Line 13131: expected <up : AVP> but got <up : NN1>
Line 13142: expected <her : PNP> but got <her : DPS>
Line 13143: expected <. : PUN> but got <. : NN1>
Line 13149: expected <think : VVI> but got <think : VVB>
Line 13156: expected <think : VVI> but got <think : VVB>
Line 13162: expected <dead : AV0> but got <dead : AJ0>
Line 13169: expected <do : VDI> but got <do : VDB>
Line 13171: expected <to : PRP> but got <to : TO0>
Line 13172: expected <us : PNP> but got <us : VVI>
Line 13182: expected <to : TO0> but got <to : PRP>
Line 13183: expected <be : VBI> but got <be : AT0>
Line 13252: expected <want : VVI> but got <want : VVB>
Line 13262: expected <pretty : AV0> but got <pretty : AJ0>
Line 13294: expected <That : DT0-CJT> but got <That : DT0>
Line 13305: expected <'s : VHZ> but got <'s : VBZ>
Line 13357: expected <let : VVI> but got <let : VVB>
Line 13359: expected <do : VDI> but got <do : VDB>
Line 13360: expected <the : AT0> but got <the : PNP>
Line 13361: expected <digging : NN1-AJ0> but got <digging : PUN>
Line 13418: expected <to : PRP> but got <to : TO0>
Line 13419: expected <you : PNP> but got <you : VVI>
Line 13465: expected <less : DT0> but got <less : AV0>
Line 13489: expected <have : VHI> but got <have : VHB>
Line 13520: expected <do : VDI> but got <do : VDB>
Line 13521: expected <without : PRP> but got <without : PNP>
Line 13535: expected <admit : VVI> but got <admit : VVB>
Line 13566: expected <her : PNP> but got <her : DPS>
Line 13567: expected <. : PUN> but got <. : NN1>
Line 13571: expected <have : VHI> but got <have : VHB>
Line 13585: expected <half : AV0> but got <half : DT0>
Line 13653: expected <in : PRP-AVP> but got <in : PRP>
Line 13704: expected <'s : VHZ> but got <'s : VBZ>
Line 13707: expected <one : PNI> but got <one : CRD>
Line 13731: expected <lost : AJ0> but got <lost : VVN>
Line 13738: expected <however : AV0> but got <however : AVQ>
Line 13779: expected <her : PNP> but got <her : DPS>
Line 13780: expected <, : PUN> but got <, : NN1>
Line 13836: expected <to : PRP> but got <to : TO0>
Line 13837: expected <the : AT0> but got <the : VVI>
Line 13838: expected <uniform : AJ0-NN1> but got <uniform : NN1-AJ0>
Line 13841: expected <beyond : PRP> but got <beyond : AV0>
Line 13858: expected <one : PNI> but got <one : CRD>
Line 13859: expected <that : CJT> but got <that : DT0>
Line 13860: expected <had : VHD> but got <had : NN1>
Line 13861: expected <changed : VVN> but got <changed : VVD-VVN>
Line 13863: expected <since : PRP> but got <since : CJS>
Line 13879: expected <whole : NN1> but got <whole : AJ0>
Line 13886: expected <her : PNP> but got <her : DPS>
Line 13887: expected <feel : VVB-NN1> but got <feel : NN1>
Line 13888: expected <that : CJT-DT0> but got <that : CJT>
Line 13908: expected <right : AJ0> but got <right : AV0>
Line 13913: expected <that : CJT> but got <that : DT0>
Line 13957: expected <to : PRP> but got <to : TO0>
Line 13958: expected <the : AT0> but got <the : VVI>
Line 13984: expected <in : AVP> but got <in : PRP>
Line 13985: expected <to : TO0> but got <to : PRP>
Line 13986: expected <fill : VVI> but got <fill : AT0>
Line 13987: expected <the : AT0> but got <the : NN1>
Line 14028: expected <her : PNP> but got <her : DPS>
Line 14029: expected <, : PUN> but got <, : NN1>
Line 14031: expected <her : PNP> but got <her : DPS>
Line 14032: expected <, : PUN> but got <, : NN1>
Line 14034: expected <her : PNP> but got <her : DPS>
Line 14035: expected <when : CJS> but got <when : NN1>
Line 14047: expected <all : DT0> but got <all : AV0>
Line 14048: expected <her : DPS> but got <her : PNP>
Line 14060: expected <to : PRP> but got <to : TO0>
Line 14061: expected <making : VVG> but got <making : NN1>
Line 14088: expected <to : PRP> but got <to : TO0>
Line 14089: expected <her : DPS> but got <her : VVI>
Line 14107: expected <to : PRP> but got <to : TO0>
Line 14110: expected <kept : VVD-VVN> but got <kept : VVD>
Line 14118: expected <when : AVQ> but got <when : AVQ-CJS>
Line 14119: expected <illegitimacy : NN1> but got <illegitimacy : PNP>
Line 14134: expected <after : CJS> but got <after : PRP-CJS>
Line 14139: expected <that : DT0-CJT> but got <that : CJT-DT0>
Line 14157: expected <to : PRP> but got <to : TO0>
Line 14158: expected <the : AT0> but got <the : VVI>
Line 14163: expected <to : PRP> but got <to : TO0>
Line 14164: expected <her : PNP> but got <her : VVI>
Line 14177: expected <her : PNP> but got <her : DPS>
Line 14178: expected <, : PUN> but got <, : NN1>
Line 14187: expected <her : DPS> but got <her : PNP>
Line 14209: expected <decided : VVN-VVD> but got <decided : VVN>
Line 14212: expected <there : AV0> but got <there : EX0>
Line 14228: expected <to : PRP> but got <to : TO0>
Line 14229: expected <London : NP0> but got <London : VVI>
Line 14235: expected <little : DT0> but got <little : AV0>
Line 14298: expected <when : CJS-AVQ> but got <when : CJS>
Line 14317: expected <Mark : NP0-NN1> but got <Mark : NP0>
Line 14321: expected <to : PRP> but got <to : TO0>
Line 14322: expected <home : NN1> but got <home : AV0>
Line 14358: expected <Mark : NP0-NN1> but got <Mark : NP0>
Line 14376: expected <around : PRP> but got <around : PRP-AVP>
Line 14399: expected <where : AVQ> but got <where : CJS-AVQ>
Line 14407: expected <stock : NN1> but got <stock : NN1-VVB>
Line 14427: expected <after : PRP> but got <after : PRP-CJS>
Line 14439: expected <Harri : NP0> but got <Harri : NP0-NN1>
Line 14488: expected <her : PNP> but got <her : DPS>
Line 14489: expected <. : PUN> but got <. : NN1>
Line 14498: expected <though : AV0> but got <though : CJS>
Line 14505: expected <to : TO0> but got <to : PRP>
Line 14506: expected <care : VVI> but got <care : NN1>
Line 14508: expected <her : PNP> but got <her : DPS>
Line 14509: expected <? : PUN> but got <? : NN1>
Line 14523: expected <to : PRP> but got <to : TO0>
Line 14524: expected <her : PNP> but got <her : VVI>
Line 14536: expected <to : PRP> but got <to : TO0>
Line 14539: expected <love : NN1-VVB> but got <love : VVB-NN1>
Line 14545: expected <all : AV0> but got <all : DT0>
Line 14554: expected <bloody : AV0> but got <bloody : AJ0>
Line 14555: expected <not : XX0> but got <not : NN1>
Line 14565: expected <as : CJS> but got <as : PRP>
Line 14589: expected <come : VVB> but got <come : VVN>
Line 14590: expected <on : AVP> but got <on : PRP>
Line 14615: expected <To : TO0> but got <To : PRP>
Line 14616: expected <catch : VVI> but got <catch : NN1>
Line 14617: expected <bloody : AJ0> but got <bloody : AV0>
Line 14623: expected <her : PNP> but got <her : DPS>
Line 14624: expected <, : PUN> but got <, : NN1>
Line 14625: expected <steering : VVG> but got <steering : NN1>
Line 14628: expected <to : PRP> but got <to : TO0>
Line 14629: expected <the : AT0> but got <the : VVI>
Line 14633: expected <her : PNP> but got <her : DPS>
Line 14634: expected <in : AVP> but got <in : NN1>
Line 14636: expected <dressing : NN1> but got <dressing : VVG>
Line 14648: expected <her : DPS> but got <her : PNP>
Line 14666: expected <her : PNP> but got <her : DPS>
Line 14667: expected <. : PUN> but got <. : NN1>
Line 14674: expected <close : AJ0-AV0> but got <close : AJ0>
Line 14727: expected <up : AVP-PRP> but got <up : AVP>
Line 14751: expected <her : PNP> but got <her : DPS>
Line 14752: expected <. : PUN> but got <. : NN1>
Line 14843: expected <that : DT0> but got <that : CJT>
Line 14844: expected <. : PUN> but got <. : PNP>
Line 14875: expected <All : AV0> but got <All : DT0>
Line 14876: expected <right : AV0> but got <right : AJ0>
Line 14895: expected <Promise : VVB-NN1> but got <Promise : VVB>
Line 14915: expected <much : DT0> but got <much : AV0>
Line 14924: expected <to : PRP> but got <to : TO0>
Line 14925: expected <him : PNP> but got <him : VVI>
Line 14926: expected <as : PRP-CJS> but got <as : PRP>
Line 14943: expected <in : PRP-AVP> but got <in : PRP>
Line 14966: expected <felt : VVD-VVN> but got <felt : VVD>
Line 14967: expected <in : PRP-AVP> but got <in : PRP>
Line 14972: expected <one : PNI> but got <one : CRD>
Line 14978: expected <most : DT0> but got <most : AV0>
Line 14993: expected <Fashion : NP0> but got <Fashion : NN1>
Line 15034: expected <gold : NN1-AJ0> but got <gold : NN1>
Line 15049: expected <other : AJ0-NN1> but got <other : AJ0>
Line 15055: expected <on : PRP-AVP> but got <on : PRP>
Line 15061: expected <her : PNP> but got <her : DPS>
Line 15062: expected <. : PUN> but got <. : NN1>
Line 15080: expected <off : PRP> but got <off : AVP>
Line 15095: expected <around : AVP> but got <around : PRP>
Line 15096: expected <to : TO0> but got <to : PRP>
Line 15097: expected <face : VVI> but got <face : NN1>
Line 15126: expected <stepped : VVN-VVD> but got <stepped : VVD>
Line 15135: expected <to : PRP> but got <to : TO0>
Line 15136: expected <an : AT0> but got <an : VVI>
Line 15150: expected <green : AJ0> but got <green : NN1>
Line 15163: expected <glance : NN1> but got <glance : NN1-VVB>
Line 15196: expected <only : AV0-AJ0> but got <only : AV0>
Line 15226: expected <gold : NN1> but got <gold : NN1-AJ0>
Line 15242: expected <played : VVD> but got <played : VVN-VVD>
Line 15250: expected <to : PRP> but got <to : TO0>
Line 15251: expected <the : AT0> but got <the : VVI>
Line 15252: expected <human : AJ0-NN1> but got <human : PNP>
Line 15270: expected <one : PNI-CRD> but got <one : CRD>
Line 15271: expected <being : VBG> but got <being : NN1>
Line 15289: expected <that : CJT-DT0> but got <that : CJT>
Line 15382: expected <about : AVP> but got <about : PRP>
Line 15400: expected <like : PRP-CJS> but got <like : PRP>
Line 15406: expected <after : PRP-CJS> but got <after : PRP>
Line 15453: expected <to : TO0> but got <to : PRP>
Line 15454: expected <make : VVI> but got <make : AT0>
Line 15475: expected <to : PRP> but got <to : TO0>
Line 15476: expected <as : PRP> but got <as : AV0>
Line 15514: expected <to : PRP> but got <to : TO0>
Line 15515: expected <his : DPS> but got <his : VVI>
Line 15569: expected <that : CJT-DT0> but got <that : CJT>
Line 15596: expected <as : PRP> but got <as : CJS>
Line 15608: expected <in : PRP-AVP> but got <in : PRP>
Line 15611: expected <to : TO0> but got <to : PRP>
Line 15612: expected <wonder : VVI> but got <wonder : AT0>
Line 15643: expected <bad : AJ0> but got <bad : AJ0-AV0>
Line 15658: expected <bad : AJ0> but got <bad : AJ0-AV0>
Line 15671: expected <Where : CJS> but got <Where : AVQ>
Line 15747: expected <Varna : NP0-NN1> but got <Varna : NP0>
Line 15777: expected <after : CJS> but got <after : PRP>
Line 15804: expected <as : PRP> but got <as : CJS>
Line 15810: expected <to : PRP> but got <to : TO0>
Line 15811: expected <the : AT0> but got <the : VVI>
Line 15812: expected <Varna : NP0-NN1> but got <Varna : NP0>
Line 15832: expected <when : AVQ> but got <when : AVQ-CJS>
Line 15852: expected <sketching : NN1> but got <sketching : VVG>
Line 15853: expected <had : VHD> but got <had : PRP>
Line 15892: expected <all : DT0> but got <all : AV0>
Line 15921: expected <more : DT0> but got <more : AV0>
Line 15932: expected <right : AJ0> but got <right : AV0>
Line 15949: expected <to : PRP> but got <to : TO0>
Line 15950: expected <a : AT0> but got <a : VVI>
Line 15963: expected <to : PRP> but got <to : TO0>
Line 15964: expected <inventing : VVG> but got <inventing : VVI>
Line 15995: expected <working : VVG> but got <working : AJ0>
Line 16002: expected <through : PRP-AVP> but got <through : PRP>
Line 16009: expected <Fashion : NN1> but got <Fashion : NP0>
Line 16068: expected <cutting : VVG-AJ0> but got <cutting : VVG>
Line 16103: expected <no : AV0> but got <no : AT0>
Line 16104: expected <longer : AV0> but got <longer : AJC>
Line 16113: expected <cutting : VVG> but got <cutting : VVG-AJ0>
Line 16114: expected <his : DPS> but got <his : PUN>
Line 16126: expected <made : VVN> but got <made : VVD>
Line 16132: expected <her : DPS> but got <her : PNP>
Line 16133: expected <friends : NN2> but got <friends : PUN>
Line 16137: expected <'s : VBZ> but got <'s : POS>
Line 16138: expected <where : AVQ> but got <where : NN1>
Line 16163: expected <on : AVP> but got <on : PRP>
Line 16172: expected <to : PRP> but got <to : TO0>
Line 16173: expected <Victor : NP0> but got <Victor : VVI>
Line 16184: expected <to : PRP> but got <to : TO0>
Line 16185: expected <at : PRP> but got <at : VVI>
Line 16191: expected <Leonie : NP0-NN1> but got <Leonie : NP0>
Line 16213: expected <to : PRP> but got <to : TO0>
Line 16214: expected <Nicholson : NP0> but got <Nicholson : VVI>
Line 16215: expected <'s : POS> but got <'s : VBZ>
Line 16225: expected <in : AVP> but got <in : PRP>
Line 16304: expected <on : AVP> but got <on : PRP>
Line 16309: expected <little : AV0-AJ0> but got <little : AV0>
Line 16319: expected <that : DT0> but got <that : CJT>
Line 16353: expected <there : AV0> but got <there : EX0>
Line 16354: expected <looking : VVG> but got <looking : VBD>
Line 16435: expected <'d : VHD> but got <'d : VM0>
Line 16436: expected <taken : VVN> but got <taken : VVI>
Line 16441: expected <'d : VHD> but got <'d : VM0>
Line 16442: expected <been : VBN> but got <been : VVI>
Line 16450: expected <means : VVZ> but got <means : NN0>
Line 16451: expected <you : PNP> but got <you : PUN>
Line 16518: expected <hear : VVB> but got <hear : VVI>
Line 16551: expected <to : PRP> but got <to : TO0>
Line 16552: expected <me : PNP> but got <me : VVI>
Line 16594: expected <ship : NN1> but got <ship : NN1-VVB>
Line 16602: expected <to : PRP> but got <to : TO0>
Line 16603: expected <his : DPS> but got <his : VVI>
Line 16633: expected <though : AV0> but got <though : CJS>
Line 16638: expected <mine : NN1> but got <mine : PNP>
Line 16656: expected <use : VVI> but got <use : VVB>
Line 16663: expected <much : DT0> but got <much : AV0>
Line 16689: expected <about : AVP> but got <about : PRP>
Line 16690: expected <to : TO0> but got <to : PRP>
Line 16691: expected <suffer : VVI> but got <suffer : AT0>
Line 16692: expected <a : AT0> but got <a : NN1>
Line 16714: expected <around : AVP-PRP> but got <around : PRP>
Line 16736: expected <that : DT0> but got <that : CJT>
Line 16745: expected <most : AV0> but got <most : DT0>
Line 16849: expected <long : AJ0> but got <long : AV0>
Line 16851: expected <as : PRP> but got <as : CJS>
Line 16908: expected <on : PRP-AVP> but got <on : PRP>
Line 16915: expected <this : AV0> but got <this : DT0>
Line 16916: expected <far : AV0> but got <far : AJ0>
Line 16926: expected <telling : VVG-NN1> but got <telling : VVG-AJ0>
Line 16937: expected <but : PRP> but got <but : CJC>
Line 17012: expected <much : DT0> but got <much : AV0>
Line 17020: expected <doubt : NN1-VVB> but got <doubt : NN1>
Line 17068: expected <to : PRP> but got <to : TO0>
Line 17069: expected <Hugo : NP0> but got <Hugo : VVI>
Line 17080: expected <on : AVP> but got <on : PRP>
Line 17082: expected <talk : NN1-VVB> but got <talk : NN1>
Line 17158: expected <made : VVD-VVN> but got <made : VVN>
Line 17173: expected <to : PRP> but got <to : TO0>
Line 17174: expected <trusted : AJ0> but got <trusted : VVI>
Line 17195: expected <Margie : NP0-NN1> but got <Margie : NP0>
Line 17206: expected <her : DPS> but got <her : PNP>
Line 17212: expected <her : PNP> but got <her : DPS>
Line 17213: expected <that : CJT> but got <that : DT0>
Line 17219: expected <little : AV0> but got <little : AJ0>
Line 17249: expected <connected : VVN> but got <connected : AJ0-VVD>
Line 17272: expected <that : DT0-CJT> but got <that : DT0>
Line 17281: expected <as : CJS> but got <as : AV0>
Line 17283: expected <to : PRP> but got <to : TO0>
Line 17284: expected <Hugo : NP0> but got <Hugo : VVI>
Line 17285: expected <as : CJS> but got <as : PRP>
Line 17301: expected <her : PNP> but got <her : DPS>
Line 17302: expected <. : PUN> but got <. : NN1>
Line 17308: expected <her : PNP> but got <her : DPS>
Line 17309: expected <for : PRP> but got <for : NN1>
Line 17315: expected <as : CJS> but got <as : PRP>
Line 17323: expected <along : AVP> but got <along : PRP-AVP>
Line 17348: expected <as : CJS> but got <as : PRP>
Line 17351: expected <in : PRP-AVP> but got <in : PRP>
Line 17362: expected <right : NN1> but got <right : AV0>
Line 17364: expected <wrong : NN1> but got <wrong : AJ0>
Line 17370: expected <off : PRP-AVP> but got <off : AVP>
Line 17401: expected <after : PRP-CJS> but got <after : PRP>
Line 17426: expected <where : CJS> but got <where : CJS-AVQ>
Line 17427: expected <his : DPS> but got <his : PNP>
Line 17437: expected <however : AV0> but got <however : AVQ>
Line 17446: expected <there : EX0> but got <there : AV0>
Line 17467: expected <that : CJT> but got <that : DT0>
Line 17471: expected <dead : AV0> but got <dead : AJ0>
Line 17497: expected <off : PRP-AVP> but got <off : AVP>
Line 17516: expected <come : VVI> but got <come : VVN>
Line 17570: expected <felt : VVD-VVN> but got <felt : VVD>
Line 17571: expected <as : AV0> but got <as : PRP>
Line 17623: expected <in : PRP-AVP> but got <in : PRP>
Line 17631: expected <one : PNI> but got <one : CRD>
Line 17651: expected <in : AVP> but got <in : PRP>
Line 17654: expected <her : PNP> but got <her : DPS>
Line 17655: expected <the : AT0> but got <the : NN1>
Line 17672: expected <her : PNP> but got <her : DPS>
Line 17673: expected <. : PUN> but got <. : NN1>
Line 17678: expected <all : AV0> but got <all : DT0>
Line 17679: expected <right : AV0> but got <right : AJ0>
Line 17719: expected <push : VVI> but got <push : NN1-VVB>
Line 17720: expected <her : DPS> but got <her : PNP>
Line 17743: expected <longer : AJC> but got <longer : AV0>
Line 17745: expected <that : DT0-CJT> but got <that : DT0>
Line 17760: expected <to : PRP> but got <to : TO0>
Line 17761: expected <her : PNP> but got <her : VVI>
Line 17811: expected <one : CRD> but got <one : PNI-CRD>
Line 17812: expected <last : ORD> but got <last : PRP>
Line 17813: expected <flustered : AJ0-VVD> but got <flustered : AT0>
Line 17814: expected <glance : NN1-VVB> but got <glance : NN1>
Line 17828: expected <turned : VVN-VVD> but got <turned : VVN>
Line 17845: expected <turned : VVN-VVD> but got <turned : VVN>
Line 17855: expected <top : AJ0-NN1> but got <top : NN1>
Line 17857: expected <dressed : VVN> but got <dressed : VVN-VVD>
Line 17886: expected <as : CJS> but got <as : PRP>
Line 17919: expected <her : PNP> but got <her : DPS>
Line 17920: expected <the : AT0> but got <the : NN1>
Line 17929: expected <as : PRP> but got <as : CJS>
Line 17935: expected <less : DT0> but got <less : AV0>
Line 17974: expected <to : PRP> but got <to : TO0>
Line 17975: expected <London : NP0> but got <London : VVI>
Line 18028: expected <After : PRP> but got <After : CJS>
Line 18040: expected <suppose : VVI> but got <suppose : VVB>
Line 18144: expected <much : AV0> but got <much : DT0>
Line 18145: expected <more : AV0> but got <more : DT0>
Line 18183: expected <to : TO0> but got <to : PRP>
Line 18184: expected <meet : VVI> but got <meet : AT0>
Line 18186: expected <'s : VBZ> but got <'s : POS>
Line 18187: expected <directly : AV0> but got <directly : NN1>
Line 18192: expected <look : VVB> but got <look : VVI>
Line 18215: expected <her : PNP> but got <her : DPS>
Line 18216: expected <? : PUN> but got <? : NN1>
Line 18255: expected <right : AJ0> but got <right : AV0>
Line 18266: expected <around : PRP-AVP> but got <around : PRP>
Line 18273: expected <on : PRP-AVP> but got <on : PRP>
Line 18281: expected <long : AV0> but got <long : AJ0>
Line 18285: expected <before : PRP> but got <before : CJS>
Line 18302: expected <as : PRP> but got <as : CJS>
Line 18308: expected <her : PNP> but got <her : DPS>
Line 18309: expected <off : AVP-PRP> but got <off : NN1>
Line 18310: expected <her : DPS> but got <her : PNP>
Line 18311: expected <feet : NN2> but got <feet : PUN>
Line 18322: expected <in : PRP-AVP> but got <in : PRP>
Line 18332: expected <to : PRP> but got <to : TO0>
Line 18333: expected <women : NN2> but got <women : VVI>
Line 18359: expected <where : AVQ> but got <where : CJS>
Line 18360: expected <has : VHZ> but got <has : PNP>
Line 18363: expected <all : DT0> but got <all : AV0>
Line 18373: expected <have : VHI> but got <have : VHB>
Line 18407: expected <tight : AJ0-AV0> but got <tight : AV0-AJ0>
Line 18408: expected <and : CJC> but got <and : PUN>
Line 18451: expected <'d : VHD> but got <'d : VM0>
Line 18452: expected <overstretched : VVN> but got <overstretched : VVI>
Line 18455: expected <all : AV0> but got <all : DT0>
Line 18456: expected <right : AV0> but got <right : AJ0>
Line 18481: expected <to : TO0> but got <to : PRP>
Line 18482: expected <unravel : VVI> but got <unravel : AT0>
Line 18483: expected <his : DPS> but got <his : NN1>
Line 18501: expected <that : DT0> but got <that : CJT>
Line 18590: expected <only : AJ0> but got <only : AV0>
Line 18591: expected <one : PNI> but got <one : CRD>
Line 18592: expected <taken : VVN> but got <taken : NN1>
Line 18593: expected <in : AVP> but got <in : PRP>
Line 18639: expected <to : PRP> but got <to : TO0>
Line 18645: expected <No : AT0> but got <No : ITJ>
Line 18646: expected <doubt : NN1> but got <doubt : NN1-VVB>
Line 18653: expected <very : AV0> but got <very : AJ0>
Line 18660: expected <other : NN1> but got <other : AJ0>
Line 18671: expected <on : PRP-AVP> but got <on : PRP>
Line 18680: expected <little : AV0> but got <little : AJ0>
Line 18681: expected <better : AJC> but got <better : AV0>
Line 18704: expected <down : AVP> but got <down : PRP>
Line 18711: expected <as : AV0> but got <as : PRP>
Line 18719: expected <to : PRP> but got <to : TO0>
Line 18720: expected <her : PNP> but got <her : VVI>
Line 18728: expected <but : PRP> but got <but : CJC>
Line 18734: expected <as : CJS-PRP> but got <as : CJS>
Line 18745: expected <her : PNP> but got <her : DPS>
Line 18761: expected <No : AT0> but got <No : ITJ>
Line 18762: expected <one : PNI> but got <one : PUN>
Line 18779: expected <most : AV0> but got <most : DT0>
Line 18850: expected <mean : VVI> but got <mean : VVB>
Line 18884: expected <her : PNP> but got <her : DPS>
Line 18885: expected <? : PUN> but got <? : NN1>
Line 18918: expected <to : PRP> but got <to : TO0>
Line 18919: expected <the : AT0> but got <the : VVI>
Line 18950: expected <though : AV0> but got <though : CJS>
Line 18964: expected <know : VVI> but got <know : VVB>
Line 19014: expected <to : PRP> but got <to : TO0>
Line 19024: expected <on : PRP-AVP> but got <on : PRP>
Line 19032: expected <her : PNP> but got <her : DPS>
Line 19033: expected <. : PUN> but got <. : NN1>
Line 19038: expected <long : AV0> but got <long : AJ0>
Line 19100: expected <when : AVQ> but got <when : CJS-AVQ>
Line 19111: expected <when : AVQ> but got <when : CJS>
Line 19147: expected <tell : VVI> but got <tell : VVB>
Line 19152: expected <That : CJT> but got <That : DT0>
Line 19154: expected <'d : VHD> but got <'d : VM0>
Line 19157: expected <her : PNP> but got <her : DPS>
Line 19158: expected <from : PRP> but got <from : NN1>
Line 19159: expected <that : DT0> but got <that : CJT>
Line 19161: expected <to : PRP> but got <to : TO0>
Line 19162: expected <this : DT0> but got <this : AV0>
Line 19197: expected <want : VVI> but got <want : VVB>
Line 19212: expected <to : PRP> but got <to : TO0>
Line 19213: expected <me : PNP> but got <me : VVI>
Line 19222: expected <her : PNP> but got <her : DPS>
Line 19233: expected <all : DT0> but got <all : AV0>
Line 19265: expected <to : PRP> but got <to : TO0>
Line 19266: expected <me : PNP> but got <me : VVI>
Line 19274: expected <alone : AJ0> but got <alone : AV0-AJ0>
Line 19304: expected <thought : VVN> but got <thought : VVD>
Line 19324: expected <but : PRP> but got <but : CJC>
Line 19336: expected <about : PRP> but got <about : AVP>
Line 19369: expected <to : PRP> but got <to : TO0>
Line 19381: expected <So : CJS> but got <So : AV0>
Line 19389: expected <as : PRP> but got <as : CJS>
Line 19412: expected <that : DT0> but got <that : CJT>
Line 19413: expected <is : VBZ> but got <is : PNP>
Line 19415: expected <to : PRP> but got <to : TO0>
Line 19416: expected <thinking : VVG-NN1> but got <thinking : NN1>
Line 19420: expected <disappear : VVI> but got <disappear : VVB>
Line 19422: expected <let : VVI> but got <let : VVB>
Line 19424: expected <think : VVI> but got <think : VVB>
Line 19439: expected <feel : VVI> but got <feel : VVB>
Line 19443: expected <that : DT0-CJT> but got <that : CJT>
Line 19448: expected <That : CJT> but got <That : DT0>
Line 19454: expected <her : DPS> but got <her : PNP>
